Order_ID,Product_ID,Customer_ID,TimeID,Sales,Profit,Quantity,Discount
CA-2014-GM14695140-41903,OFF-PA-6213,GM-146951404,201,65.0,30.0,9,0.0
ES-2014-CD1228045-41849,OFF-ST-6066,CD-1228045,847,88.0,22.0,2,0.1
ES-2014-CC12475139-41991,OFF-AR-6115,CC-12475139,48,112.0,0.0,5,0.0
PL-2015-DO3645103-42005,OFF-EN-3671,DO-3645103,1024,54.0,4.0,2,0.0
KZ-2015-IM507068-42243,TEC-MA-5575,IM-507068,1032,363.0,-314.0,10,0.7
CA-2014-GM14695140-41903,OFF-BI-4833,GM-146951404,201,48.0,15.0,2,0.2
EG-2014-LS694538-41667,OFF-BI-3738,LS-694538,4,30.0,13.0,4,0.0
IN-2013-RK193007-41607,OFF-FA-5464,RK-193007,615,71.0,11.0,4,0.1
IT-2014-SB2018562-41655,FUR-BO-3893,SB-2018562,848,303.0,-18.0,5,0.5
CA-2014-GM14695140-41903,OFF-PA-6499,GM-146951404,201,77.0,37.0,2,0.0
US-2013-HR1483082-41628,OFF-AR-3489,HR-1483082,223,64.0,31.0,4,0.0
US-2012-MS1753036-41159,TEC-CO-4581,MS-1753036,308,156.0,-21.0,2,0.2
MX-2013-AG1027051-41629,OFF-AR-3471,AG-1027051,204,69.0,2.0,2,0.0
MX-2013-JM156555-41549,FUR-FU-3024,JM-156555,219,102.0,13.0,5,0.4
IT-2013-DK1298564-41618,OFF-AR-6120,DK-1298564,1243,125.0,7.0,5,0.0
ES-2014-DW1354048-41682,OFF-AR-5918,DW-1354048,1142,188.0,3.0,8,0.0
ES-2014-FG1426048-41815,OFF-LA-3273,FG-1426048,152,71.0,23.0,8,0.0
ID-2015-GM146807-42159,OFF-SU-6172,GM-146807,897,136.0,-6.0,6,0.1
EG-2015-KH651038-42354,FUR-FU-6254,KH-651038,59,110.0,8.0,1,0.0
MO-2013-NR855086-41356,OFF-AP-4969,NR-855086,800,85.0,40.0,1,0.0
ES-2015-PF1912048-42206,OFF-PA-5852,PF-1912048,418,62.0,8.0,2,0.0
ES-2013-RB1936045-41629,TEC-MA-6134,RB-1936045,204,130.0,-20.0,4,0.15
IN-2014-SZ20035102-41866,OFF-EN-4914,SZ-20035102,347,98.0,-54.0,5,0.45
MX-2013-SZ2003551-41385,FUR-CH-4629,SZ-2003551,1214,126.0,36.0,4,0.0
MX-2014-JO1528093-41758,FUR-FU-3036,JO-1528093,333,40.0,11.0,3,0.0
MX-2014-BH1171039-41930,TEC-AC-5880,BH-1171039,555,127.0,35.0,5,0.0
MX-2014-RB1979551-41759,OFF-BI-3715,RB-1979551,416,97.0,0.0,5,0.0
MX-2015-MC1759093-42104,FUR-CH-4632,MC-1759093,1137,111.0,24.0,3,0.0
CA-2012-GM14695140-41003,TEC-PH-3166,GM-146951408,957,28.0,8.0,1,0.0
TU-2014-CV2805134-41976,TEC-MA-5512,CV-2805134,181,213.0,-315.0,2,0.6
PL-2014-FM4380103-41719,OFF-PA-3991,FM-4380103,41,55.0,8.0,2,0.0
ES-2014-GP1474045-41745,FUR-FU-3956,GP-1474045,455,126.0,6.0,5,0.0
IN-2015-HM1498027-42311,OFF-EN-3665,HM-1498027,288,184.0,73.0,5,0.0
IN-2014-MG1765027-41878,FUR-CH-4628,MG-1765027,122,180.0,77.0,4,0.0
CA-2012-GM14695140-41003,OFF-AR-3853,GM-146951408,957,22.0,7.0,7,0.0
CA-2012-GM14695140-41003,OFF-AR-5299,GM-146951408,957,22.0,6.0,7,0.0
BO-2014-RD966013-41958,OFF-AR-5920,RD-966013,319,52.0,4.0,2,0.0
IN-2013-SA2083058-41467,OFF-FA-5470,SA-2083058,959,58.0,4.0,4,0.0
CA-2014-GM14695140-41903,OFF-AR-5323,GM-146951404,201,11.0,3.0,4,0.0
MX-2015-SO2033551-42305,FUR-BO-5745,SO-2033551,72,561.0,44.0,5,0.0
US-2015-AM1036055-42102,FUR-CH-5751,AM-1036055,1058,112.0,-50.0,6,0.4
SO-2014-DK3225116-41810,TEC-AC-5117,DK-3225116,331,73.0,7.0,1,0.0
ES-2014-LB1673564-41976,OFF-EN-3676,LB-1673564,181,49.0,21.0,2,0.0
IV-2015-MA799529-42014,OFF-LA-4527,MA-799529,991,86.0,12.0,8,0.0
MX-2014-KF1628526-41824,OFF-PA-3993,KF-1628526,628,123.0,41.0,7,0.0
US-2014-MH1811554-41900,FUR-BO-3647,MH-1811554,1226,151.0,5.0,3,0.4
MX-2014-JM1558028-41734,OFF-PA-4484,JM-1558028,405,33.0,9.0,3,0.0
ES-2013-GH1441064-41489,OFF-LA-4662,GH-1441064,118,67.0,12.0,6,0.0
CA-2012-GM14695140-41003,OFF-PA-6513,GM-146951408,957,12.0,6.0,2,0.0
IN-2013-MS17710113-41495,OFF-FA-2961,MS-17710113,264,54.0,6.0,4,0.0
ID-2013-NP1870058-41593,TEC-PH-5342,NP-1870058,771,109.0,-30.0,3,0.5
ES-2013-SC20020139-41349,OFF-EN-5039,SC-20020139,1021,47.0,0.0,2,0.1
SF-2015-SL10155117-42203,OFF-AP-4971,SL-10155117,387,83.0,33.0,1,0.0
CA-2015-GT14710140-42139,FUR-CH-4399,GT-147101402,340,899.0,-12.0,5,0.3
CA-2012-GT14710140-41229,OFF-BI-4343,GT-147101406,995,2152.0,726.0,3,0.2
MX-2015-ES1402028-42166,TEC-PH-5348,ES-1402028,731,86.0,22.0,2,0.0
MX-2014-TC2098028-41982,TEC-AC-4157,TC-2098028,452,169.0,15.0,3,0.0
MX-2013-RD1958593-41531,TEC-PH-3150,RD-1958593,212,252.0,10.0,3,0.0
MX-2014-PO1918018-41907,OFF-ST-5692,PO-1918018,466,283.0,2.0,3,0.0
ES-2012-AB1025545-41225,OFF-BI-2881,AB-1025545,1398,88.0,15.0,3,0.0
MX-2014-AB1060051-41815,OFF-PA-6601,AB-1060051,152,61.0,8.0,2,0.0
AU-2015-BT16808-42187,OFF-BI-3255,BT-16808,750,96.0,11.0,2,0.0
IN-2012-BM1178559-41117,OFF-ST-4252,BM-1178559,736,49.0,-5.0,3,0.17
SF-2015-ES4080117-42224,OFF-ST-4108,ES-4080117,955,47.0,18.0,1,0.0
ID-2015-FO143057-42134,TEC-AC-5889,FO-143057,883,127.0,-23.0,4,0.4
ES-2013-HA1492048-41515,FUR-CH-5373,HA-1492048,233,263.0,17.0,5,0.1
ES-2013-JP16135120-41489,OFF-BI-4812,JP-16135120,118,152.0,4.0,9,0.0
ID-2014-MG176807-41786,OFF-SU-6177,MG-176807,679,115.0,-3.0,4,0.4
TU-2014-PF9225134-41886,OFF-AR-5913,PF-9225134,951,30.0,-18.0,4,0.6
KZ-2014-RB970568-41922,TEC-PH-5339,RB-970568,603,91.0,-145.0,4,0.7
PL-2014-SS10410103-41754,OFF-AR-3496,SS-10410103,721,48.0,0.0,4,0.0
MX-2015-LT1676582-42298,OFF-PA-4470,LT-1676582,840,42.0,5.0,3,0.0
MX-2014-HH1501082-41993,OFF-EN-4915,HH-1501082,385,105.0,18.0,4,0.0
CA-2012-GT14710140-41229,FUR-BO-3978,GT-147101406,995,4007.0,-50.0,10,0.2
CA-2013-GT14710140-41391,FUR-CH-4396,GT-147101406,1104,1267.0,316.0,3,0.0
IN-2013-CS124607-41538,OFF-AR-5923,CS-124607,816,52.0,6.0,2,0.1
MO-2015-DM301586-42244,OFF-ST-5707,DM-301586,43,62.0,4.0,1,0.0
ES-2013-EG1390091-41278,FUR-FU-4086,EG-1390091,1036,136.0,23.0,3,0.2
CA-2013-GT14710140-41391,TEC-MA-3813,GT-147101406,1104,1379.0,648.0,8,0.0
AG-2012-MW82203-41268,FUR-CH-4630,MW-82203,491,116.0,27.0,2,0.0
ES-2012-SM2000564-41072,OFF-ST-6047,SM-2000564,981,238.0,-47.0,2,0.4
ES-2014-SP20620139-41661,FUR-CH-5433,SP-20620139,602,173.0,24.0,3,0.0
MX-2014-SN2056055-41887,TEC-PH-5827,SN-2056055,117,29.0,-11.0,1,0.4
US-2013-KA1652582-41436,OFF-SU-4994,KA-1652582,303,110.0,22.0,4,0.0
CM-2014-AB1522-41957,OFF-AR-3543,AB-1522,446,120.0,19.0,4,0.0
MO-2012-CS235586-41000,TEC-PH-5252,CS-235586,1039,81.0,17.0,1,0.0
IN-2013-CC1247566-41572,OFF-PA-6622,CC-1247566,120,102.0,38.0,7,0.0
MO-2015-DL331586-42322,FUR-CH-5753,DL-331586,537,206.0,66.0,4,0.0
US-2014-GT14710140-41980,TEC-PH-4455,GT-147101404,1066,431.0,26.0,3,0.2
ES-2015-JC1577548-42328,OFF-PA-5849,JC-1577548,60,193.0,73.0,4,0.0
ES-2013-KH16690124-41488,OFF-SU-4134,KH-16690124,167,116.0,-6.0,5,0.5
ID-2015-NS18505144-42075,TEC-AC-5222,NS-18505144,878,91.0,-53.0,4,0.47
US-2012-GT14710140-41051,OFF-AP-2855,GT-147101406,503,208.0,56.0,1,0.0
IN-2014-RS198707-41753,OFF-SU-4127,RS-198707,1126,86.0,7.0,4,0.1
CA-2014-GT14710140-41689,OFF-ST-3745,GT-147101406,945,242.0,9.0,3,0.0
IN-2012-TS214307-41082,OFF-PA-4168,TS-214307,1063,64.0,27.0,3,0.1
IS-2012-TG1164063-41171,OFF-PA-5876,TG-1164063,123,111.0,54.0,4,0.0
US-2013-JH1598536-41514,OFF-AR-3545,JH-1598536,237,137.0,-34.0,8,0.2
ES-2013-BP1109545-41452,TEC-MA-5011,BP-1109545,949,141.0,44.0,2,0.15
PL-2014-BD1320103-41956,TEC-AC-5131,BD-1320103,359,44.0,18.0,1,0.0
US-2014-GT14710140-41980,TEC-PH-5602,GT-147101404,1066,156.0,13.0,1,0.2
IN-2015-DE1325527-42350,TEC-AC-4154,DE-1325527,723,125.0,29.0,3,0.0
ML-2013-GW460579-41403,OFF-ST-6251,GW-460579,443,93.0,19.0,4,0.0
ID-2014-KB16600144-41986,OFF-AR-3555,KB-16600144,946,171.0,-12.0,4,0.17
IN-2015-MC17575130-42278,OFF-EN-3096,MC-17575130,869,116.0,-103.0,5,0.47
IN-2014-SH2063527-41879,OFF-SU-4321,SH-2063527,954,133.0,2.0,3,0.0
MX-2013-LH1675036-41579,OFF-AR-3528,LH-1675036,622,151.0,47.0,5,0.2
MX-2013-DE1325551-41370,OFF-FA-6184,DE-1325551,919,37.0,4.0,3,0.0
ID-2013-AC104207-41451,TEC-AC-3381,AC-104207,770,151.0,57.0,4,0.1
SF-2014-AA645117-41930,FUR-CH-4683,AA-645117,555,130.0,10.0,1,0.0
LE-2015-BE141071-42264,OFF-LA-5405,BE-141071,144,43.0,19.0,4,0.0
IT-2014-BT11530139-41856,OFF-AR-3527,BT-11530139,325,219.0,-140.0,8,0.5
IR-2013-CJ187560-41539,TEC-PH-3793,CJ-187560,986,88.0,35.0,1,0.0
IN-2015-DW134807-42271,OFF-SU-6160,DW-134807,492,135.0,29.0,4,0.1
ES-2013-EB1384045-41276,FUR-FU-6236,EB-1384045,884,50.0,12.0,1,0.0
US-2014-GT14710140-41980,OFF-PA-6069,GT-147101404,1066,189.0,89.0,5,0.0
IN-2014-JK161207-41971,OFF-PA-4478,JK-161207,164,133.0,50.0,5,0.1
US-2014-GT14710140-41980,OFF-PA-6429,GT-147101404,1066,248.0,116.0,7,0.0
US-2014-SM2032036-41810,OFF-AR-5905,SM-2032036,331,229.0,-11.0,8,0.2
MX-2014-MD1786093-41969,TEC-AC-3389,MD-1786093,932,225.0,58.0,3,0.0
IN-2013-BF1117027-41353,OFF-BI-4810,BF-1117027,835,98.0,3.0,7,0.0
EG-2013-CM216038-41523,TEC-CO-3703,CM-216038,661,144.0,7.0,1,0.0
IN-2012-HL1504011-41000,OFF-PA-5893,HL-1504011,1039,149.0,55.0,9,0.0
AG-2015-IL51003-42028,OFF-EN-3668,IL-51003,735,83.0,3.0,2,0.0
TU-2015-JG5115134-42364,TEC-AC-5131,JG-5115134,678,105.0,-50.0,6,0.6
IN-2013-TB21055113-41562,FUR-FU-3955,TB-21055113,898,126.0,18.0,5,0.0
IN-2012-TT212657-41037,OFF-SU-6176,TT-212657,1140,134.0,32.0,3,0.1
ES-2015-TR2132548-42199,OFF-AR-3478,TR-2132548,295,109.0,52.0,2,0.0
IR-2013-TB1140060-41522,TEC-PH-3134,TB-1140060,961,146.0,20.0,2,0.0
ID-2013-VM21835130-41633,FUR-FU-3947,VM-21835130,285,83.0,-17.0,6,0.27
MX-2012-AH1019531-40965,TEC-PH-5830,AH-1019531,1006,177.0,54.0,4,0.0
US-2012-PF191655-41240,FUR-CH-5366,PF-191655,542,77.0,-29.0,4,0.4
MX-2013-EB1417028-41591,OFF-ST-4264,EB-1417028,12,118.0,47.0,7,0.0
CA-2014-GT14710140-41689,OFF-PA-6429,GT-147101404,945,70.0,33.0,2,0.0
IN-2015-DK1309027-42350,FUR-FU-5741,DK-1309027,723,47.0,23.0,2,0.0
IN-2013-ES1408059-41538,OFF-ST-4263,ES-1408059,816,87.0,6.0,4,0.17
ES-2013-ML1741045-41448,OFF-ST-6040,ML-1741045,384,47.0,11.0,3,0.1
LI-2012-PM913573-41011,FUR-FU-3026,PM-913573,1224,100.0,0.0,2,0.0
ES-2014-SC2002045-41790,OFF-AR-3471,SC-2002045,102,155.0,23.0,3,0.0
IN-2012-SB2017027-41153,OFF-ST-4261,SB-2017027,389,52.0,19.0,2,0.0
CA-2015-GT14710140-42139,OFF-AR-5285,GT-147101402,340,46.0,5.0,5,0.2
MX-2012-SC2077082-41265,FUR-FU-4075,SC-2077082,706,70.0,3.0,7,0.4
IT-2014-AS1024064-41865,OFF-ST-5708,AS-1024064,753,110.0,-16.0,3,0.4
IN-2012-CD1192027-40979,OFF-PA-4161,CD-1192027,430,93.0,30.0,6,0.0
ES-2013-GH1442548-41487,OFF-AR-3538,GH-1442548,189,53.0,4.0,2,0.0
CA-2015-GT14710140-42139,OFF-PA-6491,GT-147101402,340,76.0,26.0,2,0.2
ID-2013-JK16090130-41438,OFF-AR-6120,JK-16090130,77,74.0,-36.0,5,0.47
UP-2014-MR7545137-41802,TEC-PH-3130,MR-7545137,243,166.0,25.0,1,0.0
MO-2015-MG769586-42028,FUR-FU-5741,MG-769586,735,95.0,30.0,4,0.0
MX-2015-ND1837018-42131,OFF-AR-3553,ND-1837018,671,97.0,10.0,3,0.0
US-2015-RK1930018-42206,TEC-CO-4568,RK-1930018,418,70.0,-79.0,1,0.6
US-2014-NS1864082-41774,FUR-CH-5368,NS-1864082,690,73.0,-9.0,3,0.2
MX-2014-VS2182018-41871,OFF-PA-4480,VS-2182018,414,124.0,26.0,6,0.0
IR-2014-AB15060-41888,OFF-BI-3186,AB-15060,890,54.0,7.0,2,0.0
NI-2013-AG76595-41564,TEC-CO-5990,AG-76595,368,285.0,-532.0,4,0.7
AU-2012-BS15908-41018,FUR-FU-5728,BS-15908,1141,109.0,12.0,1,0.0
PL-2015-CS2175103-42114,TEC-PH-5266,CS-2175103,1162,143.0,57.0,1,0.0
TU-2013-CC2370134-41446,OFF-ST-4079,CC-2370134,415,79.0,-21.0,1,0.6
CA-2014-GT14710140-41804,OFF-BI-5637,GT-147101406,450,33.0,11.0,2,0.2
TX-2012-JJ5760135-41144,TEC-AC-5206,JJ-5760135,1173,30.0,-47.0,1,0.7
ES-2012-KD1627048-41213,TEC-AC-4173,KD-1627048,789,125.0,0.0,3,0.0
MX-2014-SJ2021518-41999,OFF-ST-6067,SJ-2021518,94,97.0,35.0,3,0.0
MX-2012-KT1646518-41076,TEC-MA-4189,KT-1646518,139,93.0,8.0,3,0.0
MX-2015-NF1859518-42077,FUR-BO-3628,NF-1859518,132,164.0,21.0,2,0.0
US-2015-PS1904598-42172,OFF-AR-3447,PS-1904598,280,42.0,-16.0,2,0.4
MX-2014-BN1147051-41984,OFF-FA-5487,BN-1147051,106,66.0,16.0,7,0.0
US-2012-PO1919518-41185,TEC-MA-5015,PO-1919518,899,211.0,-132.0,3,0.6
US-2014-CS12175132-41736,OFF-PA-4161,CS-12175132,1218,62.0,0.0,6,0.0
IR-2013-CD228060-41535,TEC-AC-5880,CD-228060,75,38.0,4.0,1,0.0
IN-2015-CR1273058-42243,TEC-PH-3803,CR-1273058,1032,455.0,86.0,3,0.0
ES-2015-LL1684045-42158,OFF-AR-3489,LL-1684045,205,170.0,68.0,7,0.0
IN-2013-MH177857-41538,TEC-PH-5340,MH-177857,816,148.0,46.0,2,0.0
CG-2012-TC1147533-41086,TEC-PH-3792,TC-1147533,1273,88.0,3.0,1,0.0
US-2015-TC2114555-42166,FUR-CH-4563,TC-2114555,731,144.0,-26.0,2,0.4
MX-2015-MC1760582-42320,OFF-AR-3554,MC-1760582,404,99.0,39.0,3,0.0
MX-2015-LP1708018-42110,OFF-BI-3713,LP-1708018,166,121.0,27.0,6,0.0
MX-2013-EA1403582-41464,OFF-FA-6190,EA-1403582,774,54.0,10.0,6,0.0
MX-2012-SC2005028-41177,FUR-CH-4544,SC-2005028,818,99.0,35.0,1,0.0
MO-2015-AB60086-42173,OFF-AR-5902,AB-60086,459,101.0,29.0,2,0.0
US-2014-GT14710140-41980,OFF-BI-4832,GT-147101404,1066,47.0,15.0,7,0.2
SG-2014-AJ780111-41905,FUR-BO-5747,AJ-780111,880,340.0,54.0,2,0.0
IR-2014-BD163560-41971,FUR-CH-5451,BD-163560,164,178.0,0.0,2,0.0
CA-2014-GT14710140-41689,FUR-FU-4231,GT-147101406,945,44.0,14.0,2,0.0
TU-2012-EP3915134-41086,FUR-CH-5408,EP-3915134,1273,131.0,-55.0,4,0.6
IN-2015-GR1456088-42085,OFF-EN-4449,GR-1456088,877,90.0,14.0,4,0.17
ID-2015-GM14680102-42368,OFF-PA-4177,GM-14680102,498,49.0,-4.0,3,0.45
IN-2015-JF1519021-42341,OFF-BI-3248,JF-1519021,151,55.0,22.0,5,0.0
US-2014-GT14710140-41980,OFF-EN-4902,GT-147101404,1066,35.0,16.0,1,0.0
IN-2015-JL1550527-42238,OFF-SU-3002,JL-1550527,918,89.0,32.0,2,0.0
IN-2014-MC1742559-41891,FUR-CH-5757,MC-1742559,367,83.0,-11.0,2,0.27
ES-2013-MH1762045-41489,OFF-ST-6228,MH-1762045,118,103.0,17.0,7,0.1
IN-2014-MS1798058-41867,OFF-LA-6042,MS-1798058,654,34.0,1.0,3,0.0
ID-2015-RA199457-42050,FUR-CH-4627,RA-199457,1250,76.0,-7.0,2,0.1
IT-2013-ZD2192596-41620,TEC-AC-5220,ZD-2192596,372,135.0,40.0,3,0.0
MX-2014-RB1964551-41961,TEC-PH-5270,RB-1964551,594,176.0,33.0,2,0.0
MX-2015-TB2135582-42315,FUR-CH-4560,TB-2135582,104,106.0,36.0,2,0.2
MX-2015-FG142605-42318,FUR-BO-3616,FG-142605,972,116.0,-40.0,2,0.4
MX-2015-GZ1447039-42138,OFF-BI-2883,GZ-1447039,1279,100.0,8.0,5,0.0
IN-2015-AB10015144-42045,FUR-BO-5955,AB-10015144,323,185.0,-2.0,2,0.37
ES-2014-BT1148548-41999,OFF-AR-3545,BT-1148548,94,64.0,32.0,2,0.0
CA-2015-GT14710140-42238,OFF-SU-2972,GT-147101402,918,37.0,10.0,4,0.0
ES-2015-HG14965120-42080,TEC-MA-5011,HG-14965120,136,75.0,26.0,1,0.1
IN-2014-JO1528027-41761,OFF-ST-6230,JO-1528027,1258,49.0,17.0,3,0.0
CA-2015-GT14710140-42139,OFF-PA-6490,GT-147101402,340,47.0,16.0,3,0.2
BN-2015-MB730515-42168,OFF-PA-4478,MB-730515,813,118.0,49.0,4,0.0
CA-2015-GT14710140-42183,OFF-PA-6419,GT-147101402,297,20.0,9.0,3,0.0
ES-2013-RD1958514-41639,OFF-PA-4481,RD-1958514,317,83.0,34.0,4,0.0
US-2015-TZ2158036-42318,TEC-MA-5497,TZ-2158036,972,140.0,-178.0,4,0.7
MX-2014-PA1906036-41671,OFF-PA-4462,PA-1906036,640,53.0,-4.0,2,0.2
MX-2015-Dp1324037-42351,OFF-ST-4252,Dp-1324037,160,65.0,5.0,5,0.0
RO-2013-JF5190107-41398,OFF-EN-4452,JF-5190107,338,142.0,17.0,6,0.0
IN-2015-JJ1576027-42304,OFF-EN-3089,JJ-1576027,301,29.0,2.0,2,0.0
ES-2014-JH1598545-41973,OFF-ST-6251,JH-1598545,780,146.0,17.0,7,0.1
ES-2014-KW16435120-41984,OFF-AR-6125,KW-16435120,106,133.0,43.0,3,0.0
US-2012-GT14710140-41051,OFF-BI-3302,GT-147101406,503,17.0,5.0,5,0.2
CA-2015-GT14710140-42333,OFF-FA-3076,GT-147101402,676,10.0,2.0,3,0.2
ES-2015-MP17470120-42101,OFF-EN-5042,MP-17470120,168,68.0,10.0,3,0.0
IN-2015-MG1768027-42281,OFF-AR-3484,MG-1768027,80,79.0,33.0,4,0.0
IT-2013-NH1861048-41485,OFF-PA-6621,NH-1861048,1209,121.0,15.0,7,0.0
US-2014-GT14710140-41980,OFF-BI-4368,GT-147101404,1066,59.0,19.0,3,0.2
IN-2013-TB21055113-41562,OFF-AR-6120,TB-21055113,898,100.0,33.0,4,0.0
ID-2013-TH21115102-41286,OFF-EN-4440,TH-21115102,564,82.0,-58.0,3,0.45
IN-2015-TM214907-42192,TEC-PH-5353,TM-214907,962,368.0,4.0,3,0.1
CA-2015-GT14710140-42238,OFF-EN-5974,GT-147101402,918,15.0,7.0,2,0.0
MX-2015-VP2173082-42297,OFF-PA-4471,VP-2173082,834,73.0,20.0,6,0.0
MX-2015-DK1337582-42365,OFF-BI-6383,DK-1337582,766,67.0,6.0,2,0.0
CA-2015-GT14710140-42139,TEC-PH-5581,GT-147101402,340,7.0,0.0,1,0.2
ID-2014-DP1339059-41782,FUR-CH-5408,DP-1339059,936,180.0,-12.0,3,0.27
IR-2013-EC405060-41426,TEC-AC-4157,EC-405060,1008,84.0,36.0,1,0.0
ES-2012-FM1421548-41005,OFF-ST-5697,FM-1421548,1096,80.0,0.0,3,0.1
IT-2014-SB2029064-41887,OFF-ST-4284,SB-2029064,117,69.0,-16.0,2,0.4
ID-2014-SC20695102-41667,OFF-EN-5032,SC-20695102,4,55.0,-10.0,2,0.45
MX-2014-MS1777031-41871,OFF-PA-3994,MS-1777031,414,59.0,4.0,5,0.0
MX-2012-SV2081582-41081,FUR-CH-4629,SV-2081582,463,151.0,17.0,6,0.2
IT-2014-CS12490124-41794,FUR-CH-4518,CS-12490124,517,96.0,-7.0,3,0.5
IT-2015-DA1345091-42209,TEC-AC-4158,DA-1345091,768,83.0,-28.0,2,0.5
IN-2015-EB139757-42350,OFF-SU-4306,EB-139757,723,94.0,31.0,3,0.1
CA-2015-GT14710140-42238,OFF-FA-3051,GT-147101402,918,35.0,16.0,7,0.0
CA-2013-GT14710140-41391,OFF-FA-6129,GT-147101406,1104,22.0,8.0,3,0.0
CG-2015-JS568533-42227,OFF-AR-3450,JS-568533,54,113.0,1.0,2,0.0
IT-2013-KW1657045-41626,TEC-PH-3800,KW-1657045,465,108.0,-182.0,2,0.65
AG-2013-LM70653-41352,FUR-TA-3353,LM-70653,575,319.0,121.0,1,0.0
IN-2014-MK1816066-41962,OFF-AR-6105,MK-1816066,346,148.0,34.0,3,0.0
IN-2015-PR188807-42123,FUR-CH-4519,PR-188807,1031,106.0,46.0,2,0.1
ES-2014-SC2023064-41956,FUR-CH-5446,SC-2023064,359,286.0,-172.0,5,0.6
US-2012-GT14710140-41051,OFF-SU-5078,GT-147101406,503,5.0,0.0,2,0.0
NI-2015-SP1092095-42158,OFF-ST-4055,SP-1092095,205,76.0,-172.0,2,0.7
CG-2012-TB1162533-40954,OFF-AR-6106,TB-1162533,163,99.0,23.0,2,0.0
MX-2015-PR1888082-42344,OFF-AR-3534,PR-1888082,511,58.0,15.0,4,0.0
MX-2015-Dp1324028-42153,OFF-AR-3471,Dp-1324028,277,69.0,2.0,2,0.0
IR-2014-AS22560-41699,OFF-ST-4095,AS-22560,822,97.0,2.0,2,0.0
CG-2013-BW106533-41437,OFF-AR-5903,BW-106533,271,609.0,79.0,12,0.0
ID-2014-EM14095144-41774,FUR-CH-4518,EM-14095144,690,93.0,14.0,2,0.27
IT-2013-PB1880548-41515,TEC-AC-3381,PB-1880548,233,126.0,41.0,3,0.0
CA-2015-GA14725140-42242,OFF-PA-6462,GA-147251408,65,192.0,67.0,5,0.2
ES-2013-VP217608-41446,OFF-SU-4322,VP-217608,415,94.0,27.0,2,0.0
MX-2013-KM1672036-41570,TEC-PH-3139,KM-1672036,666,109.0,39.0,3,0.2
MX-2013-TZ2144551-41632,OFF-PA-4149,TZ-2144551,1079,94.0,40.0,5,0.0
US-2012-GH1441055-41063,OFF-AR-3454,GH-1441055,702,79.0,-33.0,9,0.4
IN-2014-CJ1201058-41865,TEC-AC-4152,CJ-1201058,753,157.0,66.0,4,0.0
CA-2012-GA14725140-40951,FUR-FU-5722,GA-147251402,606,332.0,53.0,3,0.0
ES-2015-MT1781548-42276,FUR-FU-3027,MT-1781548,574,135.0,28.0,3,0.0
IN-2012-NC185357-41080,OFF-SU-6180,NC-185357,184,159.0,63.0,4,0.1
EG-2015-PT909038-42119,FUR-BO-5799,PT-909038,863,148.0,23.0,1,0.0
TU-2012-SG10605134-41049,TEC-AC-3405,SG-10605134,191,103.0,-33.0,1,0.6
CT-2013-SC1072524-41301,OFF-BI-6385,SC-1072524,553,49.0,5.0,1,0.0
CA-2012-GA14725140-40997,FUR-BO-5527,GA-147251404,1061,205.0,-12.0,2,0.15
CA-2012-GA14725140-40951,FUR-CH-4427,GA-147251402,606,60.0,15.0,1,0.0
MX-2013-KD1627051-41468,OFF-AR-6127,KD-1627051,276,60.0,23.0,2,0.0
ES-2014-AR1040534-41906,TEC-PH-5832,AR-1040534,462,195.0,-105.0,6,0.5
CG-2014-JK562533-41949,TEC-AC-5216,JK-562533,738,112.0,4.0,4,0.0
IT-2013-KE1642048-41504,OFF-FA-5477,KE-1642048,909,85.0,34.0,5,0.0
IN-2012-LB1679558-41219,OFF-PA-4004,LB-1679558,7,106.0,31.0,4,0.0
ES-2014-MV1819045-41857,OFF-AR-6127,MV-1819045,638,91.0,14.0,2,0.0
IN-2015-PT1909027-42245,TEC-PH-5829,PT-1909027,148,136.0,13.0,2,0.0
KE-2015-SW1027569-42320,FUR-CH-5800,SW-1027569,404,88.0,7.0,1,0.0
IN-2015-TP211307-42173,OFF-PA-5851,TP-211307,459,122.0,-13.0,4,0.1
SF-2015-VT11700117-42339,TEC-PH-5266,VT-11700117,619,143.0,57.0,1,0.0
US-2012-FM1429036-41250,OFF-ST-6038,FM-1429036,322,74.0,-7.0,8,0.2
AG-2015-AR5703-42075,OFF-FA-3070,AR-5703,878,130.0,51.0,12,0.0
ES-2015-AC1061545-42185,OFF-AR-5910,AC-1061545,769,110.0,11.0,7,0.0
ES-2015-AJ1078045-42030,OFF-AP-4746,AJ-1078045,1225,74.0,29.0,1,0.1
ES-2015-CJ11875120-42020,TEC-MA-5493,CJ-11875120,911,141.0,-4.0,3,0.1
IT-2012-CM1238562-40961,TEC-PH-3153,CM-1238562,1106,184.0,-92.0,3,0.5
IN-2014-DK1309058-41954,TEC-AC-5217,DK-1309058,1,103.0,14.0,4,0.0
NI-2013-DG330095-41616,OFF-BI-2899,DG-330095,1117,60.0,-119.0,4,0.7
ES-2015-HE14800139-42357,OFF-BI-3254,HE-14800139,53,79.0,36.0,6,0.0
ES-2012-MK179058-41259,OFF-FA-6200,MK-179058,23,116.0,55.0,7,0.0
PU-2014-NK849053-41949,OFF-PA-4476,NK-849053,738,95.0,9.0,4,0.0
CA-2012-GA14725140-40951,OFF-ST-4272,GA-147251402,606,64.0,2.0,2,0.0
